,href,Date,City,State,Country,Shape,Summary,Reported,Media,Explanation
508,https://nuforc.org//sighting/?id=181106,07/21/2018 00:00,Whitehall,MT,USA,Unknown,Spinning craft on a vertical axis,,,
509,https://nuforc.org//sighting/?id=180104,06/20/2018 18:00,Hiddenhausen,Nordrhein-Westfalen,Germany,Cigar,A huge tube right in the sky in front of my nose.,,,
510,https://nuforc.org//sighting/?id=180710,06/16/2018 00:00,Salida,CO,USA,Unknown,Gaseous purple orb pulsating in sky very bright lit up area like firework no sound purple light on outside pink light inside,,,
511,https://nuforc.org//sighting/?id=176254,04/17/2018 23:00,East Meadow,NY,USA,Triangle,"Large triangular shaped ship hovered in the sky, no noise, deep black…",,,
512,https://nuforc.org//sighting/?id=177823,02/14/2018 19:00,Monrovia,MD,USA,Orb,"Orb entered my house, into my family room from kitchen area, orb crossed in front of me made a 90 degree turn toward me to my left gone",,,
513,https://nuforc.org//sighting/?id=137810,12/14/2017 19:00,Santa Fe,NM,USA,Triangle,"Triangular object with bright green lights near Santa Fe, NM.",,Y,
514,https://nuforc.org//sighting/?id=178332,11/17/2017 16:20,Beaver,UT,USA,Cylinder,"The UFO came from the eastern mountains and continued over Beaver, Utah to the west side of Utah I-15.",,,
515,https://nuforc.org//sighting/?id=181067,11/06/2017 21:30,Terra Bella,CA,USA,Triangle,Football field triangle shape slow flying and low and 2 jet fighters escorting,,,Aircraft?
516,https://nuforc.org//sighting/?id=136360,09/24/2017 20:45,Mount Holly,NC,USA,Light,"A formation of bright yellow-orange lights, motionless, and electrical effects.",,Y,
517,https://nuforc.org//sighting/?id=136234,09/18/2017 22:55,Superior,CO,USA,Chevron,"Large, fast chevron flies directly overhead.",,Y,
518,https://nuforc.org//sighting/?id=136100,09/09/2017 22:30,Monroe,OH,USA,Light,"Formation of red lights over Monroe, Ohio.",,Y,
519,https://nuforc.org//sighting/?id=175701,08/11/2017 00:30,Georgetown,KY,USA,Disk,"It was about 300 to 500 feet long, it had lights all over it, it made no sound at all, it had huge cylinder stacks on top",,Y,
520,https://nuforc.org//sighting/?id=135305,07/22/2017 22:15,Montreal (Canada),QC,Canada,Triangle,"Green illuminated ""V"" shape seen above Montreal, Quebec, Canada. ((NUFORC Note:  Witness is skilled & highly educated scientist.  PD))",,Y,
521,https://nuforc.org//sighting/?id=177046,07/14/2017 16:30,Tacoma,WA,USA,Light,"I seen a huge light, we were being elevated. I couldn't tell if it was the whole truck or just me or us both.",,,
522,https://nuforc.org//sighting/?id=165720,07/10/2017 23:00,Elmira,NY,USA,Triangle,5 friends and myself see black craft come through valley and hover over us,,,
523,https://nuforc.org//sighting/?id=174963,05/02/2017 15:30,Manhattan,UT,USA,Disk,"We saw two wobbly disc shaped flying saucers flying down the street, they then went behind a building and we lost sight of them.",,,
524,https://nuforc.org//sighting/?id=182204,05/02/2017 15:30,New York,NY,USA,Disk,"We saw two wobbly disk shaped flying saucers slowly flying down the street, they went behind a building and we lost sight of them.",,,
525,https://nuforc.org//sighting/?id=133835,04/25/2017 23:45,Ponca City,OK,USA,Circle,"Flying on American airline flight 299 to Tulsa, saw 2 craft.  One a half circle with two lights bordering the entire outer edge.",,Y,
526,https://nuforc.org//sighting/?id=133724,04/19/2017 23:55,Newton,AL,USA,Triangle,Silent triangle UFO.,,Y,
527,https://nuforc.org//sighting/?id=132359,01/28/2017 20:50,Sahuarita,AZ,USA,Formation,"Formation of steady, orange lights east of Sahuarita AZ traveling SSW.  Visible for appx. 6 minutes.",,Y,
528,https://nuforc.org//sighting/?id=131791,12/15/2016 20:00,Davie,FL,USA,Egg,Ultra-Bright White Blimp like Object.  ((anonymous report)),,Y,
529,https://nuforc.org//sighting/?id=131701,12/10/2016 18:30,Lahaina,HI,USA,Rectangle,"White/blue bright object travelling west @ 6:30 pm over Pacific Ocean in Lahaina, HI.",,Y,
530,https://nuforc.org//sighting/?id=131630,12/04/2016 22:40,Huntington Beach,CA,USA,Chevron,Fast-moving craft with gray lights over suburban Huntington Beach.,,Y,
531,https://nuforc.org//sighting/?id=175804,11/20/2016 14:00,Sylmar,CA,USA,Unknown,"Metallic and silent, slowly rotating object passes over my house in the afternoon.",,Y,
532,https://nuforc.org//sighting/?id=180026,11/13/2016 20:16,Wheeling,West Virginia,USA,Triangle,3 triangle crafts hovering along side of Rt 70 in WV. PA. State line,,Y,
533,https://nuforc.org//sighting/?id=130601,10/11/2016 13:35,Ocean Shores,WA,USA,Circle,Saw a large white ball with tail made it look like Star Ship Enterprise clear sky.,,Y,
534,https://nuforc.org//sighting/?id=182745,08/20/2016 00:00,Independence,KY,USA,Triangle,it was 3 white lights in a triangle with one red in the middle. shot out a blueish white beam,,Y,
535,https://nuforc.org//sighting/?id=182820,08/19/2016 02:32,Farnborough,England,United Kingdom,Triangle,I saw 3 orbs in the sky that docked to the bottom of a large triangle ship,,,
536,https://nuforc.org//sighting/?id=129302,08/16/2016 04:10,Edison,NJ,USA,Triangle,Lighted  Triangular Crafts sighted within minutes of each other HIGH OVERHEAD.,,Y,
537,https://nuforc.org//sighting/?id=182142,08/16/2016 00:30,Lexington,KY,USA,Circle,It hovered over my car about 30 feet above and in front,,,
538,https://nuforc.org//sighting/?id=129626,08/13/2016 21:00,Teston (UK/England),,United Kingdom,Triangle,Triangular object with white & blue lights.,,Y,
539,https://nuforc.org//sighting/?id=179818,08/13/2016 13:00,Strawberry lake,OR,USA,Disk,USO submerged just under surface of lake water.,,,
540,https://nuforc.org//sighting/?id=127734,06/06/2016 10:30,Cedarcreek,MO,USA,Cigar,"Spindle-shaped object with no wings, no sound, no vapor trail seen in clear sky in daylight.",,Y,
541,https://nuforc.org//sighting/?id=179826,06/01/2016 11:00,Pinellas Park,FL,USA,Rectangle,"A large, black rectangular box-shaped object in the sky slowly moving eastward, then westward.",,,
542,https://nuforc.org//sighting/?id=181250,05/15/2016 19:30,Fairfax,VA,USA,Triangle,Triangle craft spotted hovering over neighborhood house,,,
543,https://nuforc.org//sighting/?id=127376,05/12/2016 23:20,Shanghai (China),,China,Triangle,"Triangular (V-shaped) flying object spotted in Shanghai, China near Hongqio airport (2016/05/12 @ 23:20)",,Y,
544,https://nuforc.org//sighting/?id=125792,02/10/2016 05:15,Lebanon,OR,USA,Orb,Large circular craft flew silently over man walking his dog.,,Y,
545,https://nuforc.org//sighting/?id=181393,01/23/2016 02:00,Sardis,MS,USA,Teardrop,Close range sighting of two craft hovering next to I55 south of Memphis TN during blizzard,,,
546,https://nuforc.org//sighting/?id=125121,01/03/2016 23:00,Woodbury,MN,USA,Triangle,"Triangular aircraft with blue/pink lights arranged into a triangle at the base, blinking every second, quiet & hovering low in the sky.",,Y,
547,https://nuforc.org//sighting/?id=174885,01/01/2016 17:00,Syracuse,NY,USA,Orb,"Orb of white light bolted up from ground to cloud level, stopped, then continued beyond the clouds, silently at ~mach 5.",,Y,
548,https://nuforc.org//sighting/?id=178218,12/10/2015 04:00,Fairgrove,MI,USA,Rectangle,Large square object floating silently slowly overhead and an object flew out and went in opposite direction.,,,
549,https://nuforc.org//sighting/?id=176899,10/15/2015 14:30,Boomer,NC,USA,Other,Saw a shiny whirlwind of maybe 20 small silver orbs that rose up off the ground and proceeded to form a shiny whirlwind.,,,
550,https://nuforc.org//sighting/?id=127386,09/18/2015 22:20,Jemez Springs,NM,USA,Diamond,Diamond shape objects flying low altitude in Jemez Springs.,,Y,
551,https://nuforc.org//sighting/?id=179160,06/22/2015 16:28,"Brzeziny, Witkowice Łódzkie",Łódź Voivodeship,Poland,Circle,"I saw a circle flying from one end of the plot to the other, it had smaller circles around its circumference, it was larger than house.",,Y,
552,https://nuforc.org//sighting/?id=132704,06/20/2015 13:30,Tulsa,OK,USA,Sphere,"It was approximately noon in southern Tulsa, and my sister, mother and I were headed back from lunch. We saw a strange coppery, round o",,Y,
553,https://nuforc.org//sighting/?id=180818,05/09/2015 19:30,Springfield,OR,USA,Orb,I saw a large circular “orb” in the sky. I watched it for awhile. And then it took off and disappeared.,,,
554,https://nuforc.org//sighting/?id=126817,04/11/2015 23:55,Hayward,CA,USA,Disk,"Large, Green UFO saucer sighted flying over San Francisco Bay.  Size:  100 Yards across!  Very clear details.",,Y,
555,https://nuforc.org//sighting/?id=180898,03/11/2015 12:00,Broomfield,Colorado,United States,Formation,Standing watch on the bridge wing and seen amber lights surround us and act strangely,,,
556,https://nuforc.org//sighting/?id=117716,03/09/2015 20:35,Florence,OR,USA,Other,Dark dome shaped object over house.,,Y,
557,https://nuforc.org//sighting/?id=117619,03/05/2015 04:14,Stillwater,MN,USA,Triangle,Black triangle with 3 white lights and center red light.,,Y,
558,https://nuforc.org//sighting/?id=165517,03/04/2015 16:30,Clear Lake,CA,USA,Cigar,I saw a cigar shaped craft with black rectangular doors or windows that moved with no sound and it stayed still in high winds,,Y,
559,https://nuforc.org//sighting/?id=117121,02/01/2015 19:40,Tempe,AZ,USA,Triangle,"I live in Tempe, AZ, a city in the Phoenix metroplex area.  As you are probably aware, the Super Bowl was hosted here in Pho",,Y,
560,https://nuforc.org//sighting/?id=118681,01/15/2015 02:30,"Lordsburg (E of, on I-10; 10 mi. W of AZ)",NM,USA,Triangle,"Large, unmarked, grey triangle shaped craft with bowl shaped hull underside as if to deflect heat upon re-entry under camo-net.",,Y,
561,https://nuforc.org//sighting/?id=180185,01/01/2015 03:00,Westerly,RI,USA,Unknown,"From my living room I was awakened and compelled to look out my window, that's when I saw a large round bright light in the sky.",,,
562,https://nuforc.org//sighting/?id=178348,12/31/2014 23:00,Poquoson,VA,USA,Orb,"One big red glowing orb split into many smaller orbs and shot across the sky at unfathomable speed, then formed a line and disappeared.",,,
563,https://nuforc.org//sighting/?id=165575,12/21/2014 16:30,Warren,PA,USA,Changing,Large shape-shifting object sitting directly above hill on far side of the the valley,,,
564,https://nuforc.org//sighting/?id=116486,12/08/2014 22:00,Military training site,NM,USA,Formation,Three lights near our training site.,,Y,
565,https://nuforc.org//sighting/?id=177377,11/15/2014 23:00,Walford,ON,Canada,Orb,Giant circle orb that was perfectly white sitting above tree line about the size of the moon but close up,,,
566,https://nuforc.org//sighting/?id=179396,08/13/2014 20:02,Seneca,PA,USA,Triangle,I saw a giant...GIANT flying triangle at close distance directly above,,,
567,https://nuforc.org//sighting/?id=176037,07/21/2014 21:34,Torrelodones,Madrid Province,Spain,Unknown,Close Encounter in our garden. Entities could be heard but not seen.,,Y,
568,https://nuforc.org//sighting/?id=178902,07/15/2014 15:30,San Antonio,TX,USA,Disk,Disk that was about 200-3000 ft above the bridge.,,,
569,https://nuforc.org//sighting/?id=176496,06/01/2014 23:59,Nanaimo,BC,Canada,Orb,Two white orbs stationary in the night sky; left orb shot off horizontally and curved upwards very fast; right orb crept away slow,,,
570,https://nuforc.org//sighting/?id=177336,04/12/2014 20:04,Oahu,HI,USA,Triangle,Triangle craft roughly 150-180 feet across,,,
571,https://nuforc.org//sighting/?id=105032,12/01/2013 19:37,Oklahoma City (near),OK,USA,Circle,Bright orange-ish round objects over I-35,,Y,
572,https://nuforc.org//sighting/?id=175185,11/28/2013 17:30,Clovis,CA,USA,Rectangle,Very large object slowly became visible with sound,,,
573,https://nuforc.org//sighting/?id=102673,09/26/2013 20:23,Turlock,CA,USA,Chevron,"Observed a ""V"" shaped UFO with 15 whitish-yellow lights traverse 105 degrees of sky in 10 seconds, on a heading of 150.",,Y,
574,https://nuforc.org//sighting/?id=101320,08/19/2013 20:20,Galatia,IL,USA,Cylinder,"Aircraft with three large triangles of lights, one red triangle with two white triangles on each side rose from a nearby field.",,Y,
575,https://nuforc.org//sighting/?id=178439,08/15/2013 23:15,Locke,AR,USA,Triangle,"We were lost and driving on a dirt road when all the sudden we came up on a triangular craft hovering ten feet off the ground silent,",,,
576,https://nuforc.org//sighting/?id=175319,06/01/2013 20:00,Corona,CA,USA,Cigar,"While preparing to, and exiting the freeway the craft followed the driver's side of the car at a distance of 10-12 feet.",,,
577,https://nuforc.org//sighting/?id=97928,05/22/2013 06:30,In flight,,Unspecified,Sphere,Unexplained glowing sphere in-flight en-route to LAX.  ((NUFORC Note:  Report from airline pilot.  PD)),,,
578,https://nuforc.org//sighting/?id=178715,05/18/2013 04:00,Marble Falls,TX,USA,Other,A meteor that change course flew over me.,,,Meteor?
579,https://nuforc.org//sighting/?id=174931,03/13/2013 15:00,Plano,TX,USA,Orb,"Around 3 PM in the afternoon observed two white orbs hovering, two additional orbs approached, 4 orbs equidistant oriented N and S",,,
580,https://nuforc.org//sighting/?id=182633,01/23/2013 19:30,Sobrado,Porto,Portugal,Disk,"Disk lifted off vertically from top of hill, stopped and hovered over my neighborhood then stopped directly above my backyard",,Y,
581,https://nuforc.org//sighting/?id=175329,01/04/2013 20:59,Pine Bush,NY,USA,Rectangle,Huge rectangle flying object traveling slowly from SE to NW,,Y,
582,https://nuforc.org//sighting/?id=179584,01/01/2013 21:00,Sterling Heights,MI,USA,Triangle,"We noticed this thing from the car, and immediately got out because it was directly above us. We stood in the middle of the street.",,,
583,https://nuforc.org//sighting/?id=180181,12/12/2012 05:00,Carolina Beach,NC,USA,Cross,X Shaped Craft,,Y,
584,https://nuforc.org//sighting/?id=177676,11/01/2012 19:10,Weehawken,NJ,USA,Light,"It was a bright white light orb that sat stationary in the air above the ferry terminal, turned color and kind of zipped out in a flash",,,
585,https://nuforc.org//sighting/?id=165574,10/30/2012 20:00,Warren,PA,USA,Triangle,A large black triangle solid craft with 3 white lights in each corner,,,
586,https://nuforc.org//sighting/?id=119972,09/29/2012 06:50,Lively,VA,USA,Cylinder,"Adult male witnesses very bizarre-looking ""tube-shaped"" object in the vicinity of his home.",,Y,
587,https://nuforc.org//sighting/?id=180058,09/07/2012 23:00,Naples Manor,FL,USA,Triangle,"Large craft, 3 very dim lights, one larger central light. Exterior was translucent against night sky. Near invisible. No sound. Fast",,Y,
588,https://nuforc.org//sighting/?id=182884,08/29/2012 01:00,Smithsburg,MD,USA,Triangle,Black triangle with 3 white lights and 1 red near Camp David,,Y,
589,https://nuforc.org//sighting/?id=182512,07/07/2012 14:00,Encinitas,CA,USA,Disk,"It was broad daylight, about 2ish in the afternoon.",,,
590,https://nuforc.org//sighting/?id=179054,06/26/2012 12:00,Kalix,Norrbotten County,Sweden,Unknown,Sågs av familj på fyra personer som befann sig i närheten. Fotograferades av hustrun .,,Y,
591,https://nuforc.org//sighting/?id=179450,05/18/2012 17:35,Sacramento,CA,USA,Rectangle,"Craft changed direction, directly above at 30ft, un-aerodynamic, mind control, no sound, no wake, no windows, ability to morph shape",,Y,
592,https://nuforc.org//sighting/?id=176338,04/04/2012 10:30,Kenner,LA,USA,Circle,Round silver object with a dome on top.,,,
593,https://nuforc.org//sighting/?id=176078,03/14/2012 20:30,Boonsboro,MD,USA,Light,Extremely close sighting of a stationary floating light above road in rural town,,,
594,https://nuforc.org//sighting/?id=85621,11/16/2011 18:00,Berlin,WI,USA,Circle,Row of vertical rectangular lights framed by darkness illuminated a circular matte gray object.,,Y,
595,https://nuforc.org//sighting/?id=177008,10/06/2011 18:00,Pottstown and Allentown (between; in flight),PA,USA,Disk,UFO came toward us at great speed and disappeared. We were flying a Cessna 152,,,
596,https://nuforc.org//sighting/?id=182844,08/31/2011 20:30,Youngstown,OH,USA,Changing,"Oval orb translucent gray 15 ft in diameter, 500 ft altitude, silent, a shifting triangular pattern interlocking shifting on surface.",,,
597,https://nuforc.org//sighting/?id=180476,08/20/2011 16:45,Hrubieszów,Lublin Voivodeship,Poland,Triangle,"Stationary matte metalic triangle craft rotating around its own axis (Hz=2.5s interval), tilted by 38 degrees on the North-South axis.",,Y,
598,https://nuforc.org//sighting/?id=178246,08/18/2011 21:00,Cambridge surrounding area,ON,Canada,Disk,Giant flying saucer type craft seen roughly 20 feet above tree line from inside a moving car. Craft had 1 giant beam of light on trees,,,
599,https://nuforc.org//sighting/?id=182247,08/10/2011 01:00,Folsom,CA,USA,Triangle,"Triangular aircraft was spotted 400-800 feet in the sky, eventually following myself and my friend and stopping to hover over the trees",,,
600,https://nuforc.org//sighting/?id=176243,06/03/2011 22:15,lawrence,KS,USA,Fireball,Orange glowing craft hovering 30 yards about ground,,,
601,https://nuforc.org//sighting/?id=81213,05/08/2011 22:30,Bayfield,CO,USA,Diamond,"Diamond-shaped craft near Bayfield, CO.",,Y,
602,https://nuforc.org//sighting/?id=87319,04/28/2011 15:30,Singapore/Borneo (between) (in flight),,Singapore,Triangle,Black triangular object seen overtaking airplane during flight in Southeast Asia,,,
603,https://nuforc.org//sighting/?id=182810,04/18/2011 03:30,Roresanden,Agder,Norway,Rectangle,Witnessed stealth technology with anti gravity capabilities,,Y,
604,https://nuforc.org//sighting/?id=180059,04/14/2011 23:20,Mitchell,IN,USA,Triangle,"We were walking at the track and I felt something behind me, I looked back and saw it. It was triangular and appeared to be transparent",,Y,
605,,,,,,,,,,
606,https://nuforc.org//sighting/?id=179494,04/01/2011 20:00,Cooloongup,Western Australia,Australia,Triangle,"Black Equilateral triangle, rounded edges, amber lights, blue glow",,Y,
607,https://nuforc.org//sighting/?id=179005,12/12/2010 03:00,Prunedale,CA,USA,Orb,A bright pink ball of light came into our bedroom through our window and hovered in front of my face for roughly 5 minutes.,,,
608,https://nuforc.org//sighting/?id=175979,10/09/2010 04:00,Lowell,MA,USA,Triangle,Saw a V shape object,,,
609,https://nuforc.org//sighting/?id=125205,09/13/2010 23:30,Hoffman,NC,USA,Triangle,"Enormous black triangle observed by soldiers training near Camp Mackall, NC.",,Y,
610,https://nuforc.org//sighting/?id=180619,08/11/2010 23:59,Cabot,AR,USA,Other,"A bright ball of light came from the south extremely fast, stopped above us, broadcast it's light all around us, then headed north fast",,,
611,https://nuforc.org//sighting/?id=77132,08/11/2010 01:00,Kent,WA,USA,Triangle,"Triangle UFO witnessed in Kent, Washinton at about 1am on Wednesday morning, 8/11/10.",,Y,
612,https://nuforc.org//sighting/?id=178547,07/03/2010 22:20,Easton,PA,USA,Orb,"About 8 orange orbs super high in the sky, almost in an s shape. sitting there for 30 seconds not moving",,,
613,https://nuforc.org//sighting/?id=176343,06/15/2010 13:30,Rye,NH,USA,Cylinder,Tan or grey Vertical cylinder,,,
614,https://nuforc.org//sighting/?id=75667,06/02/2010 21:10,Tempe,AZ,USA,Disk,"Saucer shape, flying over Tempe, 6-7 white lights making a pattern as flew south. June 2, 2010 at apx, 9:10pm.",,Y,
615,https://nuforc.org//sighting/?id=75647,06/01/2010 22:56,Rouyn-Noranda,QC,Canada,Triangle,Black triangle / lights formation in triangle shape sighting with sound,,Y,
616,https://nuforc.org//sighting/?id=177784,05/15/2010 15:00,West Chester,OH,USA,Triangle,Very Large Black Triangle Shaped Craft Hovering,,,
617,https://nuforc.org//sighting/?id=139369,03/17/2010 11:32,Plano,IL,USA,Disk,Daytime flying saucer that was in between its cloaking phase,,Y,
618,https://nuforc.org//sighting/?id=176663,03/03/2010 21:12,Swannanoa,NC,USA,Triangle,Large black triangle craft,,,
619,https://nuforc.org//sighting/?id=176197,11/26/2009 03:25,Mechanicsville,VA,USA,Triangle,Saw what looked like a meteor (red/orange tail) the craft was over my car 3 blue “lights” on corners of ceaft,,Y,
620,https://nuforc.org//sighting/?id=165609,11/15/2009 18:00,Grand Bay,AL,USA,Unknown,"Traveling south towards Gulf of Mexico around 6pm November, 2009 a very large craft was seen traveling very slowly.",,,
621,https://nuforc.org//sighting/?id=179323,09/02/2009 01:00,McCordsville,IN,USA,Teardrop,"Smooth BLK oval object approached and scanned us as while night-walking near our home, again through my kitchen window the next night.",,,
622,https://nuforc.org//sighting/?id=180846,08/12/2009 00:00,Pateros,WA,USA,Triangle,Black triangle craft silent teleportation technology very advanced.,,Y,
623,https://nuforc.org//sighting/?id=178524,08/10/2009 20:00,Summerdale,PA,USA,Formation,"Group of people in parking lot saw apparentl pentagram shaped craft in sky over nearby mountain,",,Y,
624,https://nuforc.org//sighting/?id=177015,07/11/2009 20:59,Grand Marais,MN,USA,Unknown,"A hovering, silent craft with blinking colored lights sat over our cabin lake",,,
625,https://nuforc.org//sighting/?id=181661,06/16/2009 14:15,Addison,TX,USA,Rectangle,"Large as a football field, noiseless, hovering ~ 300 ft from the ground, no one else around me saw it, they ignored it",,Y,
626,https://nuforc.org//sighting/?id=181286,06/01/2009 22:33,Rapid City,SD,USA,Rectangle,"Witnessed an 8"" x 2ft. black rectangle with blurred hind portion appearing out of the fog about 15ft. in the air.",,,
627,https://nuforc.org//sighting/?id=182110,11/04/2008 21:00,Las Vegas,NV,USA,Triangle,Slow & Silent Black Acute Triangle,,Y,
628,https://nuforc.org//sighting/?id=178548,10/15/2008 13:30,About 2 hours South of San Francisco on Interstate 5 driving,CA,USA,Oval,Blimp Landing in farm field exploded into hundreds of orbs that then took off in all directions.,,,
629,https://nuforc.org//sighting/?id=180155,08/05/2008 02:00,Blythe,CA,USA,Light,"What looked like a satellite drifting across the night sky over Blythe, CA conducted three circles and stopped",,,
630,https://nuforc.org//sighting/?id=64323,07/04/2008 22:35,Excelsior,MN,USA,Formation,"Formation of 10 to 12 square shaped objects observed over Excelsior, MN",,Y,
631,https://nuforc.org//sighting/?id=64261,07/02/2008 16:20,Lexington,KY,USA,Cross,Transparent  cross shaped object  at high altitude caught glare from sun and vanished seconds later,,Y,
632,https://nuforc.org//sighting/?id=180114,06/11/2008 15:00,San Leandro,CA,USA,Circle,Walking from our home to a shopping area an extremely large disc shaped ship sideview was above us stopped then woosh it went up,,,
633,https://nuforc.org//sighting/?id=61043,01/08/2008 19:00,Salado,TX,USA,Formation,Very immense in size. Maybe related to stepheville sighting,,,
634,https://nuforc.org//sighting/?id=61591,12/21/2007 22:00,Flushing,NY,USA,Triangle,Triangle shaped object with red lights in New York,,Y,
635,https://nuforc.org//sighting/?id=177042,09/15/2007 21:00,Deep River,CT,USA,Triangle,Close up Sighting 2007,,,
636,https://nuforc.org//sighting/?id=166837,09/08/2007 01:00,Waterboro,ME,USA,Oval,Son abducted and tested on,,Y,
637,https://nuforc.org//sighting/?id=175547,07/19/2007 19:00,Linda,CA,USA,Triangle,Black triangle UFO hovering over my dad's pickup truck,,,Planet/Star?
638,https://nuforc.org//sighting/?id=180210,06/14/2007 20:28,Arcadia,CA,USA,Triangle,"It looked like the typical traingle/ TR3B UFO most other people described. EXTREMELY low, barely scraping a nearby phone pole",,,
639,https://nuforc.org//sighting/?id=177851,05/01/2007 17:00,Mt. Vernon,KY,USA,Disk,Saw and interacted with a UFO,,,
640,https://nuforc.org//sighting/?id=56012,03/30/2007 14:15,Rockville,MD,USA,Cigar,"I was taking a break and laying on the sidewalk in front of our office looking straight up into the sky. The weather was clear, visibil",,Y,
641,https://nuforc.org//sighting/?id=53115,10/27/2006 20:00,Hutchinson,KS,USA,Triangle,"Big, silent V-shaped craft with about 8 circle shaped  very dark dimmed lights or windows fly over home.",,Y,
642,https://nuforc.org//sighting/?id=179448,08/14/2006 23:00,Tacoma,WA,USA,Triangle,Black triangle with red lights,,,
643,https://nuforc.org//sighting/?id=178773,11/16/2005 18:25,Oklahoma city,OK,USA,Circle,"It was couple miles wide, and long, black, orange glow in the center.",,,
644,https://nuforc.org//sighting/?id=175580,09/01/2005 20:00,Tucson,AZ,USA,Oval,It was more of an encounter. a pure white light hovered over us. no rays. no beams. starred for about 40 seconds and zipped off.,,,
645,https://nuforc.org//sighting/?id=54781,08/15/2005 21:00,USS Enterprise (at sea),,Unspecified,,Unknown craft lands on carrier deck.,,,
646,https://nuforc.org//sighting/?id=178036,08/02/2005 23:00,Coalinga,CA,USA,Triangle,A commercial jet-sized grayish metallic boomerang with 4 bright lights witnessed performing gravity-defying maneuvers over Interstate 5,,Y,
647,https://nuforc.org//sighting/?id=46249,06/02/2005 18:00,St. Louis,MO,USA,Cylinder,"Bizarre, shiny, cylindrical object that moved intelligently for 15 minutes in broad daylight (St. Louis).",,Y,
648,https://nuforc.org//sighting/?id=178544,06/01/2005 20:00,Harlingen,TX,USA,Orb,White bright Orb seen traveling parallel to ground traveling northbound at an unexplainable speed.,,Y,
649,https://nuforc.org//sighting/?id=43933,05/13/2005 00:18,Kirkland,WA,USA,Triangle,Black Triangle,,Y,
650,https://nuforc.org//sighting/?id=43465,04/09/2005 19:09,Sidney,TX,USA,Triangle,English words identified on black triangular craft.,,Y,
651,https://nuforc.org//sighting/?id=41489,01/12/2005 19:05,Lancaster,CA,USA,Triangle,Triangular craft flies over highway... low altitude... then disappears only to reappear later,,Y,
652,https://nuforc.org//sighting/?id=176949,11/09/2004 01:00,Apple Valley,MN,USA,Disk,"I saw a UFO that was brightly lit, with a pattern on the side, in the middle of the night.",,,
653,https://nuforc.org//sighting/?id=176002,10/17/2004 01:00,Cheshire,Cheshire West and Chester,United Kingdom,Circle,Interaction with UAP on our vehicle,,,
654,https://nuforc.org//sighting/?id=179481,09/23/2004 02:30,South Jordan,UT,USA,Chevron,Boomerang type craft slowly moved over top of my home.,,,
655,https://nuforc.org//sighting/?id=180791,07/01/2004 23:30,West Richland,WA,USA,Unknown,"Saw green lasers appear to fan from clouds and rapidly sweep over the north face of Candy Mountain in West Richland, WA.",,,
656,https://nuforc.org//sighting/?id=36100,04/10/2004 06:00,,CO,USA,,10 silver disks moving rapidly along the front range in colorado springs,,,
657,https://nuforc.org//sighting/?id=35767,03/17/2004 12:15,Santa Monica,CA,USA,Sphere,The craft came from the West out over the Pacific Ocean.  It was flying much higher than the Commercial Jet Traffic over Los Angeles.,,Y,
658,https://nuforc.org//sighting/?id=177386,02/16/2004 17:00,Hypoluxo,FL,USA,Disk,UAP Sighting in Palm Beach County FL in February 2004,,,
659,https://nuforc.org//sighting/?id=34306,01/04/2004 14:30,Fort Myers,FL,USA,Disk,"A silver disk with a bulge on one face, maybe 30 feet across, reflected sunlight and bobbed around at 3-5000 feet.",,Y,
660,https://nuforc.org//sighting/?id=178511,10/21/2003 22:11,Hamilton,MT,USA,Triangle,Huge silent triangle flew from the mountains to the west heading east,,,
661,https://nuforc.org//sighting/?id=31563,09/17/2003 20:30,Atlanta,GA,USA,Egg,"Floating, silent panel of lights",,Y,
662,https://nuforc.org//sighting/?id=180553,08/20/2003 20:43,Tikrit,Saladin Governorate,Iraq,Cylinder,During our occupation of Iraq my squad members and I sighted a craft that was cylindrical it passed over our position,,,
663,https://nuforc.org//sighting/?id=180545,08/16/2003 21:00,Zuni,VA,USA,Triangle,What we all saw was absolutely NOT man made!,,,
664,https://nuforc.org//sighting/?id=181160,07/15/2003 20:30,Middle Island,NY,USA,Oval,Small red lights circling around a large green football object,,,
665,https://nuforc.org//sighting/?id=29665,07/06/2003 00:00,Undisclosed,,Unspecified,Unknown,"HBCCUFO CANADIAN REPORT:  Pictures Of An Unknown Craft, Daylight Sighting.",,,
666,https://nuforc.org//sighting/?id=28647,05/01/2003 22:00,Seattle (West Seattle),WA,USA,Triangle,"Silent, triangular craft sighted over West Seattle",,Y,
667,https://nuforc.org//sighting/?id=28309,03/08/2003 20:15,Greenbelt area,MD,USA,Chevron,"Totally Silent 'Flying Wing' Seen Twice Within D.C. Beltway, March 8, 2003",,Y,
668,https://nuforc.org//sighting/?id=28653,02/16/2003 23:00,Seattle (Juanita area),WA,USA,,"I saw a  GIGANTIC jet black triangle, with lights, come very slowly towards me",,Y,
669,https://nuforc.org//sighting/?id=180657,02/05/2003 02:00,,HI,USA,Oval,Sighted starbord aft flightdeck of CVN-70 Carl Vinson. Roughly 50mi off the coast of Hawaii,,Y,
670,https://nuforc.org//sighting/?id=27412,01/24/2003 18:13,Kingston (Canada),ON,Canada,Triangle,black equilateral triangle with 3 glowing white dome lights at tips... directly above my car,,Y,
671,https://nuforc.org//sighting/?id=182359,10/18/2002 23:00,Omaha,NE,USA,Unknown,Extreme light,,,
